time;throughput;memory;tflops
9.567419301019982;257.3730424918305;381.681664;56.307091224
9.493873357772827;258.07038655253774;343.932928;56.307091224
9.515020535094664;258.19438467952665;459.276288;56.307091224
9.459046442294493;268.2719384123354;440.40191999999996;56.307091224
9.41689152806066;268.5582526675166;440.40191999999996;56.307091224
